,Артикул,Для кого,Примерный вес,Тип металла,Проба,Покрытие,Тип вставки,Форма вставки,Количество,Цвет,Вес,Ширина кольца,Ширина,Высота,Номер страницы,Цена со скидкой,Цена без скидки
3628,018431,Для женщин,2.53,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.846,1.0,11.0,3.0,102,23850,52990
3629,716868,Для женщин,1.48,Красное золото,585.0,Алмазная грань,Гранат,Овал,1.0,Красный,1.434,2.0,10.0,6.0,102,21600,47990
3630,018971,Для женщин,0.99,Красное золото,585.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.451,1.0,4.0,4.0,103,12150,26990
3631,019156,Для женщин,1.43,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.618,1.0,5.0,4.0,103,15750,34990
3632,019163,Для женщин,1.47,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,2.0,4.0,5.0,103,16500,54990
3633,019217,Для женщин,1.99,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.618,2.0,5.0,4.0,103,22500,74990
3634,1012462,Для женщин,1.23,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.046,2.0,3.0,4.0,103,23400,77990
3635,12.82.00.06.10.0005.3,Для мужчин,2.2831987394130393,Сталь,1000.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,103,840,2790
3636,6014286,Для женщин,1.31,Красное золото,585.0,Неизвестно,Турмалин,Багет,1.0,Зелёный,0.607,1.0,6.0,4.0,103,33750,74990
3637,714638,Для женщин,1.6,Красное золото,585.0,Неизвестно,Гранат,Груша,1.0,Красный,0.829,2.4602927436935533,7.272491669751944,3.3737936154417225,103,17100,37990
3638,716669,Для женщин,1.5,Красное золото,585.0,Неизвестно,Лондон топаз,Октагон,1.0,Голубой,1.219,2.0,7.0,4.0,103,23850,52990
3639,716791,Для женщин,3.29,Красное золото,585.0,Неизвестно,Горный хрусталь,Триллион,1.0,Бесцветный,7.23,2.0,18.0,4.0,103,28350,62990
3640,716877,Для женщин,1.35,Красное золото,585.0,Неизвестно,Раухтопаз,Антик,1.0,Коричневый,0.892,1.0,7.0,5.0,103,13500,29990
3641,83010058,Для женщин,2.99,Родированное серебро,925.0,Неизвестно,Янтарь прессованный,Маркиз,1.0,Коричневый,1.944,2.0,25.0,6.0,103,3060,6790
3642,92011958,Для женщин,2.45,Золочёное серебро,925.0,Золочение,Раухтопаз,Круг,1.0,Коричневый,0.44,3.0,13.0,4.0,103,2070,4590
3643,016693,Для женщин,2.06,Красное золото,585.0,"Гравировка,  Родирование",Фианит,Круг,1.0,Бесцветный,0.451,2.4602927436935533,7.272491669751944,3.3737936154417225,103,22500,74990
3644,017288,Для женщин,1.16,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.201,2.4602927436935533,7.272491669751944,3.3737936154417225,103,13500,29990
3645,018390,Для женщин,1.96,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.846,1.0,5.0,5.0,103,22500,49990
3646,018899,Для женщин,2.42,Красное золото,585.0,Родирование,Фианит,Круг,60.0,Бесцветный,0.51,2.0,8.0,1.0,103,31500,69990
3647,716191,Для женщин,2.59,Красное золото,585.0,Неизвестно,Янтарь прессованный,Волна,1.0,Коричневый,1.851,1.0,20.0,6.0,103,32850,72990
3648,716275,Для женщин,2.03,Красное золото,585.0,Неизвестно,Топаз,Октагон,1.0,Розовый,1.835,1.0,8.0,5.0,103,21600,47990
3649,017225-4,Для женщин,1.17,Красное золото,375.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,2.4602927436935533,7.272491669751944,3.3737936154417225,103,9450,20990
3650,018289,Для женщин,1.95,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,2.0,4.0,4.0,103,19350,42990
3651,018432,Для женщин,1.82,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,9.0,3.0,103,22500,49990
3652,019066,Для женщин,1.45,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.297,2.0,7.0,3.0,103,17100,37990
3653,7010084,Для женщин,1.32,Красное золото,585.0,"Алмазная грань,  Родирование",Черный бриллиант,Круг,5.0,Чёрный,0.022,1.0,6.0,3.0,103,26100,57990
3654,87010070,Для женщин,1.53,Родированное серебро,925.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.036,2.0,5.0,3.0,103,10350,22990
3655,1010788,Для женщин,1.78,Комбинированное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.081,2.4602927436935533,7.272491669751944,3.3737936154417225,103,47250,104990
3656,716978-3,Для женщин,1.98,Белое золото,585.0,Родирование,Лондон топаз,Багет,1.0,Голубой,0.644,2.0,4.0,3.0,103,23850,52990
3657,018855-2,Для женщин,1.65,Жёлтое золото,585.0,Родирование,Фианит,Круг,16.0,Бесцветный,0.136,2.0,8.0,2.0,104,19350,42990
3658,018636-4,Для женщин,1.84,Красное золото,375.0,"Алмазная грань,  Родирование",Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,104,17100,37990
3659,017248-4,Для женщин,0.95,Красное золото,375.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.297,2.4602927436935533,7.272491669751944,3.3737936154417225,104,6750,14990
3660,715904,Для женщин,2.05,Красное золото,585.0,Неизвестно,Топаз,Круг,1.0,Голубой,1.455,2.0,8.0,7.0,104,18000,39990
3661,016692,Для женщин,2.03,Красное золото,585.0,"Гравировка,  Родирование",Фианит,Круг,1.0,Бесцветный,0.451,2.4602927436935533,7.272491669751944,3.3737936154417225,104,21000,69990
3662,016836-2,Для женщин,3.48,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,104,35100,77990
3663,017041,Для женщин,2.95,Красное золото,585.0,Родирование,Фианит,Круг,42.0,Бесцветный,0.693,2.4602927436935533,7.272491669751944,3.3737936154417225,104,30600,67990
3664,017236-4,Для женщин,1.29,Красное золото,375.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.201,2.4602927436935533,7.272491669751944,3.3737936154417225,104,8550,18990
3665,017274,Для женщин,1.38,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.201,2.4602927436935533,7.272491669751944,3.3737936154417225,104,13500,29990
3666,017358-3,Для женщин,2.08,Белое золото,585.0,Родирование,Фианит,Круг,6.0,Бесцветный,1.204,2.4602927436935533,7.272491669751944,3.3737936154417225,104,21600,47990
3667,017466,Для женщин,1.42,Красное золото,585.0,"Алмазная грань,  Родирование",Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,104,14850,32990
3668,017516-3,Для женщин,1.15,Белое золото,585.0,Родирование,Фианит,Круг,3.0,Бесцветный,0.367,2.4602927436935533,7.272491669751944,3.3737936154417225,104,13500,29990
3669,017550-3,Для женщин,2.09,Белое золото,585.0,Родирование,Фианит,Круг,11.0,Бесцветный,0.721,2.4602927436935533,7.272491669751944,3.3737936154417225,104,23850,52990
3670,017652,Для женщин,2.57,Красное золото,585.0,Алмазная грань,Фианит,Круг,21.0,Бесцветный,0.179,2.4602927436935533,7.272491669751944,3.3737936154417225,104,28350,62990
3671,017753,Для женщин,2.24,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.846,2.0,6.0,4.0,104,21000,69990
3672,017903,Для женщин,1.44,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,2.0,4.0,3.0,104,13500,29990
3673,018125,Для женщин,1.59,Красное золото,585.0,Родирование,Фианит,Круг,24.0,Бесцветный,0.204,2.0,9.0,1.0,104,18000,39990
3674,018235,Для женщин,2.29,Красное золото,585.0,Родирование,Фианит,Круг,40.0,Бесцветный,0.34,1.0,12.0,2.0,104,23850,52990
3675,018243,Для женщин,2.22,Красное золото,585.0,Родирование,Фианит,Круг,16.0,Бесцветный,0.136,2.0,9.0,2.0,104,26400,87990
3676,018261,Для женщин,2.38,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,3.0,6.0,5.0,104,23850,52990
3677,018321-2,Для женщин,1.98,Жёлтое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.846,2.4602927436935533,7.272491669751944,3.3737936154417225,104,20250,44990
3678,018332,Для женщин,2.49,Красное золото,585.0,Родирование,Фианит,Круг,5.0,Бесцветный,0.612,2.0,8.0,2.0,104,28350,62990
3679,018379,Для женщин,2.91,Красное золото,585.0,Родирование,Фианит,Круг,22.0,Бесцветный,0.187,2.4602927436935533,7.272491669751944,3.3737936154417225,104,32850,72990
3680,018381-2,Для женщин,2.68,Жёлтое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.618,2.4602927436935533,7.272491669751944,3.3737936154417225,104,27000,89990
3681,018545-2,Для женщин,1.24,Жёлтое золото,585.0,Родирование,Фианит,Круг,19.0,Бесцветный,0.314,2.4602927436935533,7.272491669751944,3.3737936154417225,104,12600,27990
3682,018555-2,Для женщин,1.99,Жёлтое золото,585.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.451,2.4602927436935533,7.272491669751944,3.3737936154417225,104,22500,49990
3683,018629-3,Для женщин,1.86,Белое золото,585.0,Родирование,Фианит,Квадрат,11.0,Бесцветный,0.897,2.4602927436935533,7.272491669751944,3.3737936154417225,104,23850,52990
3684,018650,Для женщин,2.63,Красное золото,585.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.618,2.0,10.0,5.0,104,28350,62990
3685,018670-2,Для женщин,1.95,Жёлтое золото,585.0,Алмазная грань,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,9.0,2.0,104,24750,54990
3686,018796-2,Для женщин,1.68,Жёлтое золото,585.0,Родирование,Фианит,Круг,11.0,Бесцветный,0.094,2.0,5.0,1.0,104,17100,37990
3687,018812-3,Для женщин,1.5,Белое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,1.0,6.0,3.0,104,14850,32990
3688,018970-2,Для женщин,0.97,Жёлтое золото,585.0,Родирование,Фианит,Круг,8.0,Бесцветный,0.132,2.4602927436935533,7.272491669751944,3.3737936154417225,104,13500,29990
3689,018985,Для женщин,5.41,Комбинированное золото,585.0,Неизвестно,Фианит,Круг,89.0,Бесцветный,0.757,3.0,16.0,5.0,104,49500,164990
3690,019171-2,Для женщин,2.71,Жёлтое золото,585.0,Неизвестно,Фианит,Круг,6.0,Бесцветный,0.734,2.0,4.0,2.0,104,22500,74990
3691,1011346-10,Для женщин,1.97,Платина,950.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.046,2.0,3.0,4.0,104,40500,89990
3692,1011347,Для женщин,1.25,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.067,2.0,4.0,3.0,104,32850,72990
3693,1011465-10,Для женщин,2.93,Платина,950.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.067,2.0,3.0,4.0,104,60750,134990
3694,1011564,Для женщин,1.36,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.036,2.4602927436935533,7.272491669751944,3.3737936154417225,104,26100,57990
3695,1011566-2,Для женщин,1.44,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.11,2.0,4.0,3.0,104,49500,109990
3696,1011591,Для женщин,1.42,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.11,2.0,4.0,4.0,104,60750,134990
3697,1011658,Для женщин,5.47,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.081,2.4602927436935533,7.272491669751944,3.3737936154417225,104,99000,219990
3698,1011676-2,Для женщин,2.61,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.081,2.4602927436935533,7.272491669751944,3.3737936154417225,104,54000,119990
3699,1011678,Для женщин,1.84,Белое золото,585.0,"Алмазная грань,  Родирование",Бриллиант (природный),Круг,3.0,Бесцветный,0.109,2.4602927436935533,7.272491669751944,3.3737936154417225,104,49500,109990
3700,1011772,Для женщин,2.01,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,5.0,Бесцветный,0.182,2.0,4.0,3.0,105,63000,139990
3701,1011936-3,Для женщин,3.23,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,22.0,Бесцветный,0.081,2.4602927436935533,7.272491669751944,3.3737936154417225,105,78750,174990
3702,1012030-10,Для женщин,2.03,Платина,950.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.157,2.0,4.0,4.0,105,81000,179990
3703,1012059,Для женщин,2.4,Красное золото,585.0,Родирование,Коньячный бриллиант,Круг,13.0,Коньячный,0.04,2.0,9.0,3.0,105,38250,84990
3704,1012074-2,Для женщин,1.18,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,32.0,Бесцветный,0.237,2.4602927436935533,7.272491669751944,3.3737936154417225,105,63000,139990
3705,1012077-2,Для женщин,2.38,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,24.0,Бесцветный,1.596,2.4602927436935533,7.272491669751944,3.3737936154417225,105,380250,844990
3706,1012079-2,Для женщин,3.2,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,117.0,Бесцветный,0.445,2.4602927436935533,7.272491669751944,3.3737936154417225,105,139500,309990
3707,1012169-2,Для женщин,2.5,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,24.0,Бесцветный,0.091,2.0,3.0,2.0,105,54000,119990
3708,1012268-2,Для женщин,1.91,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.192,2.0,4.0,4.0,105,96750,214990
3709,1012281-2,Для женщин,2.51,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,6.0,Бесцветный,0.218,2.0,4.0,3.0,105,87750,194990
3710,1012289-2,Для женщин,1.81,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.192,2.0,4.0,3.0,105,96750,214990
3711,1012308-2,Для женщин,1.16,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,48.0,Бесцветный,0.139,2.4602927436935533,7.272491669751944,3.3737936154417225,105,42750,94990
3712,1012326,Для женщин,3.41,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,12.0,Бесцветный,0.437,3.0,5.0,2.0,105,123750,274990
3713,1012335,Для женщин,1.79,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.081,2.0,5.0,3.0,105,39000,129990
3714,1012361-3,Для женщин,2.52,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.092,2.0,6.0,3.0,105,48000,239990
3715,1012365-3,Для женщин,2.71,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.134,2.0,5.0,5.0,105,66000,219990
3716,1012367,Для женщин,1.1,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.046,1.0,4.0,4.0,105,23400,77990
3717,1012377,Для женщин,1.04,Красное золото,585.0,"Алмазная грань,  Родирование",Бриллиант (природный),Круг,12.0,Бесцветный,0.035,1.0,2.0,1.0,105,23850,52990
3718,1012392,Для женщин,2.2,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,18.0,Бесцветный,0.097,1.0,6.0,2.0,105,41850,92990
3719,1012397-3,Для женщин,2.15,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.0,5.0,5.0,105,146250,324990
3720,1012429,Для женщин,3.12,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,7.0,Бесцветный,0.937,2.0,4.0,3.0,105,229500,764990
3721,1012460-3,Для женщин,1.12,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.079,2.0,3.0,4.0,105,36000,79990
3722,1012467,Для женщин,2.57,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.093,2.0,3.0,3.0,105,45000,149990
3723,1012474-10,Для женщин,7.95,Платина,950.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.079,4.0,4.0,2.0,105,123750,274990
3724,1012483-3,Для женщин,4.51,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,5.0,Бесцветный,0.551,4.0,5.0,2.0,105,158000,789990
3725,1012485,Для женщин,3.1,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.191,2.0,4.0,3.0,105,112500,249990
3726,1012489-2,Для женщин,1.72,Жёлтое золото,585.0,Неизвестно,Бриллиант (природный),Круг,29.0,Бесцветный,0.458,2.0,2.0,2.0,105,117000,259990
3727,1012492-3,Для женщин,3.16,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.196,2.0,4.0,3.0,105,112500,249990
3728,1012494-3,Для женщин,2.69,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.157,2.0,3.0,2.0,105,82500,274990
3729,1012495-2,Для женщин,1.23,Жёлтое золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.116,2.0,3.0,4.0,105,54000,119990
3730,1012561-3,Для женщин,2.75,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,26.0,Бесцветный,1.729,4.0,4.0,2.0,105,380250,844990
3731,110168,"Для женщин, Для мужчин, Унисекс",1.28,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,105,13050,28990
3732,1114068-01,"Для женщин, Для мужчин, Унисекс",4.67,Комбинированное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.004,2.4602927436935533,7.272491669751944,3.3737936154417225,105,69750,154990
3733,3010623-2,Для женщин,0.71,Жёлтое золото,585.0,Неизвестно,Изумруд натуральный,Круг,1.0,Зелёный,0.041,1.0,2.0,3.0,106,13050,28990
3734,3010647,Для женщин,1.1,Красное золото,585.0,Неизвестно,Изумруд натуральный,Круг,5.0,Зелёный,0.127,1.0,2.0,2.0,106,26100,57990
3735,3010652,Для женщин,1.22,Красное золото,585.0,Неизвестно,Изумруд натуральный,Круг,1.0,Зелёный,0.069,2.0,4.0,4.0,106,22500,49990
3736,37716138,Для женщин,1.41,Красное золото,375.0,Неизвестно,Топаз,Овал,1.0,Голубой,0.916,1.0,7.0,4.0,106,10350,22990
3737,37716211,Для женщин,1.66,Красное золото,375.0,Неизвестно,Гранат,Маркиз,3.0,Красный,0.538,2.0,7.0,3.0,106,17100,37990
3738,6014311,Для женщин,1.94,Красное золото,585.0,Неизвестно,Танзанит,Квадрат,1.0,Сиреневый,0.64,2.0,6.0,5.0,106,44100,97990
3739,6015012,Для женщин,0.51,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.036,2.4602927436935533,8.0,4.0,106,17100,37990
3740,6015015,Для женщин,0.51,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.036,2.4602927436935533,8.0,4.0,106,17100,37990
3741,6015017,Для женщин,0.52,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.036,2.4602927436935533,8.0,4.0,106,21600,47990
3742,6015030,Для женщин,0.41,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.036,2.4602927436935533,7.272491669751944,3.3737936154417225,106,14850,32990
3743,6015045,Для женщин,5.59,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.016,2.4602927436935533,7.272491669751944,3.3737936154417225,106,28350,62990
3744,7010104-3,Для мужчин,9.42,Белое золото,585.0,Родирование,Черный бриллиант,Круг,26.0,Чёрный,1.363,7.0,7.0,2.0,106,216000,479990
3745,7010115-3,Для мужчин,8.49,Белое золото,585.0,Родирование,Черный бриллиант,Круг,12.0,Чёрный,0.626,3.0,7.0,5.0,106,164250,364990
3746,7010125-3,Для женщин,2.63,Белое золото,585.0,Родирование,Черный бриллиант,Круг,1.0,Чёрный,0.535,2.0,6.0,5.0,106,76500,169990
3747,714560,Для женщин,1.83,Красное золото,585.0,Неизвестно,Топаз,Круг,5.0,Голубой,1.542,2.4602927436935533,7.272491669751944,3.3737936154417225,106,19500,64990
3748,714629,Для женщин,1.83,Красное золото,585.0,Неизвестно,Агат,Груша,3.0,Зелёный,1.026,2.4602927436935533,7.272491669751944,3.3737936154417225,106,20250,44990
3749,715223,Для женщин,3.28,Красное золото,585.0,Неизвестно,Аметист,Маркиз,7.0,Сиреневый,0.916,2.0,8.0,4.0,107,41850,92990
3750,715224,Для женщин,3.33,Красное золото,585.0,Неизвестно,Корунд,Маркиз,7.0,Синий,1.118,2.4602927436935533,7.272491669751944,3.3737936154417225,107,36000,79990
3751,715925,Для женщин,2.46,Красное золото,585.0,Неизвестно,Гранат,Маркиз,8.0,Красный,1.434,1.0,24.0,3.0,107,30600,67990
3752,715996,Для женщин,2.81,Красное золото,585.0,Неизвестно,Аметист,Неизвестно,1.0,Зелёный,2.35,2.0,21.0,5.0,107,30600,67990
3753,716143,Для женщин,4.03,Красное золото,585.0,Неизвестно,Агат,Антик,1.0,Чёрный,2.996,2.4602927436935533,7.272491669751944,3.3737936154417225,107,47250,104990
3754,716272,Для женщин,4.0,Красное золото,585.0,Неизвестно,Топаз,Неизвестно,1.0,Голубой,8.503,2.0,10.0,9.0,107,31500,104990
3755,716651,Для женщин,1.3,Красное золото,585.0,Неизвестно,Гранат,Круг,1.0,Красный,0.326,2.0,4.0,3.0,107,19350,42990
3756,716677,Для женщин,1.59,Красное золото,585.0,Неизвестно,Топаз,Антик,1.0,Розовый,1.503,1.0,8.0,5.0,107,19500,64990
3757,716773-3,Для женщин,1.44,Белое золото,585.0,Родирование,Лондон топаз,Круг,1.0,Голубой,0.944,1.0,7.0,4.0,107,20250,44990
3758,716782,Для женщин,1.83,Красное золото,585.0,Неизвестно,Аметист,Триллион,1.0,Сиреневый,2.042,1.0,9.0,7.0,107,18000,59990
3759,716861,Для женщин,1.84,Красное золото,585.0,Неизвестно,Топаз,Овал,1.0,Розовый,1.989,2.0,9.0,6.0,107,28350,62990
3760,716918,Для женщин,2.84,Красное золото,585.0,Неизвестно,Горный хрусталь,Овал,3.0,Бесцветный,4.215,1.0,16.0,5.0,107,27000,89990
3761,716929,Для женщин,1.2,Красное золото,585.0,Неизвестно,Топаз,Круг,1.0,Голубой,0.308,1.0,5.0,4.0,107,12900,42990
3762,81010214-2,Для женщин,1.45,Жёлтое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.459,2.4602927436935533,7.272491669751944,3.3737936154417225,107,18000,39990
3763,81010233,Для женщин,1.43,Красное золото,585.0,Родирование,Фианит,Октагон,1.0,Бесцветный,0.65,2.4602927436935533,7.272491669751944,3.3737936154417225,107,14850,32990
3764,81010431,Для женщин,1.51,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.878,2.0,6.0,4.0,107,21600,47990
3765,81010444-2,Для женщин,2.14,Жёлтое золото,585.0,Родирование,Фианит,Круг,5.0,Бесцветный,1.571,2.4602927436935533,7.272491669751944,3.3737936154417225,107,18900,62990
3766,81010490-3,Для женщин,2.13,Белое золото,585.0,Родирование,Фианит,Круг,24.0,Бесцветный,2.05,2.4602927436935533,7.272491669751944,3.3737936154417225,107,26100,57990
3767,81010533-3,Для женщин,1.74,Белое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.878,2.4602927436935533,7.272491669751944,3.3737936154417225,107,21600,47990
3768,83010053,Для женщин,3.7,Золочёное серебро,925.0,Золочение,Янтарь прессованный,Овал,1.0,Белый,5.701,2.4602927436935533,7.272491669751944,3.3737936154417225,107,2790,6190
3769,89010086,Для женщин,1.3,Золочёное серебро,925.0,Золочение,Фианит,Круг,1.0,Бесцветный,0.878,2.4602927436935533,7.272491669751944,3.3737936154417225,107,1890,4190
3770,89010097,Для женщин,1.68,Золочёное серебро,925.0,Золочение,Фианит,Круг,1.0,Бесцветный,1.463,2.4602927436935533,7.272491669751944,3.3737936154417225,107,1800,3990
3771,9010113-46,Для женщин,3.15,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.75,2.0,6.0,6.0,107,605250,1344990
3772,9010120-66,Для женщин,3.07,Жёлтое золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.85,2.0,6.0,6.0,107,670500,1489990
3773,92011944,Для женщин,4.51,Золочёное серебро,925.0,"Золочение,  Родирование",Топаз,Квадрат,1.0,Голубой,2.045,2.0,19.0,6.0,107,3370,7490
3774,92011947,Для женщин,3.96,Родированное серебро,925.0,Неизвестно,Аметист,Овал,1.0,Сиреневый,0.675,2.0,20.0,4.0,107,1980,4390
3775,92011954,Для женщин,2.66,Золочёное серебро,925.0,Золочение,Раухтопаз,Круг,1.0,Коричневый,0.44,3.0,16.0,4.0,107,1440,4790
3776,92011959,Для женщин,2.53,Родированное серебро,925.0,Родирование,Топаз,Круг,1.0,Голубой,0.59,4.0,10.0,4.0,107,1260,2790
3777,92012027,Для женщин,3.43,Родированное серебро,925.0,Неизвестно,Рубеллит,Круг,1.0,Красный,0.693,2.0,8.0,5.0,107,3600,7990
3778,93010829,Для женщин,2.44,Золочёное серебро,925.0,Золочение,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,11.0,3.0,108,1200,3990
3779,93010923,Для женщин,1.76,Серебро,925.0,Золочение,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,3.0,2.0,108,1320,4390
3780,93010926,Для женщин,1.32,Серебро,925.0,Золочение,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,3.0,2.0,108,1200,3990
3781,94012115,Для женщин,1.7,Родированное серебро,925.0,Родирование,Фианит,Круг,1.0,Бесцветный,1.455,2.4602927436935533,7.272491669751944,3.3737936154417225,108,1530,3390
3782,94012739,Для женщин,2.3,Родированное серебро,925.0,"Родирование,  Эмаль",Эмаль,Неизвестно,1.0,Неизвестно,0.48,3.0,12.0,4.0,108,2700,5990
3783,94013128,Для женщин,3.44,Родированное серебро,925.0,Эмаль,Эмаль,Неизвестно,1.0,Неизвестно,0.48,2.0,14.0,2.0,108,1440,4790
3784,94013517,Для женщин,1.7,Родированное серебро,925.0,Эмаль,Эмаль,Неизвестно,1.0,Неизвестно,0.48,1.0,20.0,2.0,108,1320,4390
3785,94013556,Для женщин,3.06,Родированное серебро,925.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,10.0,12.0,1.0,108,2790,6190
3786,95010125,Для женщин,3.13,Чернёное серебро,925.0,Неизвестно,Жемчуг (синт.),Круг,1.0,Неизвестно,2.564,2.0,14.0,9.0,108,1380,4590
3787,017581,Для женщин,1.01,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,2.4602927436935533,7.272491669751944,3.3737936154417225,108,11250,24990
3788,716169,Для женщин,1.56,Белое золото,585.0,Родирование,Ситалл,Октагон,1.0,Синий,1.452,1.0,8.0,5.0,108,21600,47990
3789,019121,Для женщин,1.22,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.201,2.4602927436935533,7.272491669751944,3.3737936154417225,108,12000,39990
