,Артикул,Для кого,Примерный вес,Тип металла,Проба,Покрытие,Тип вставки,Форма вставки,Количество,Цвет,Вес,Ширина кольца,Ширина,Высота,Номер страницы,Цена со скидкой,Цена без скидки
1531,94013312,Для женщин,1.16,Родированное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,9.0,2.0,50,1260,2790
1532,94013462,Для женщин,5.85,Серебро,925.0,Родирование,Фианит,Круг,2.0,Бесцветный,0.057,6.0,14.0,3.0,50,6300,13990
1533,94013500,Для женщин,2.09,Родированное серебро,925.0,Родирование,Фианит,Сердце,1.0,Бесцветный,0.801,2.0,6.0,3.0,50,960,3190
1534,94013565,Для женщин,1.91,Родированное серебро,925.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.201,2.4602927436935533,7.272491669751944,3.3737936154417225,50,1530,3390
1535,94013596,Для женщин,1.75,Родированное серебро,925.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.009,2.0,5.0,2.0,50,2160,4790
1536,94013638,Для женщин,7.15,Родированное серебро,925.0,Неизвестно,Фианит,Круг,228.0,Бесцветный,1.938,5.0,14.0,5.0,50,6520,14490
1537,94013669,Для женщин,1.76,Родированное серебро,925.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.846,2.0,5.0,4.0,50,1260,2790
1538,94013676,Для женщин,2.01,Родированное серебро,925.0,Родирование,Фианит,Круг,1.0,Бесцветный,2.246,2.0,7.0,6.0,50,1530,3390
1539,94013677,Для женщин,1.91,Родированное серебро,925.0,Неизвестно,Фианит,Круг,14.0,Бесцветный,0.119,2.0,12.0,4.0,50,2160,4790
1540,94013686,Для женщин,2.06,Родированное серебро,925.0,Неизвестно,Фианит,Круг,44.0,Бесцветный,0.374,3.0,3.0,2.0,50,2070,4590
1541,94013702,Для женщин,3.68,Родированное серебро,925.0,Неизвестно,Фианит,Круг,74.0,Бесцветный,0.629,11.0,11.0,2.0,50,4050,8990
1542,94013703,Для женщин,1.11,Родированное серебро,925.0,Неизвестно,Фианит,Круг,22.0,Бесцветный,0.187,2.0,4.0,1.0,50,1350,2990
1543,94013755,Для женщин,1.81,Родированное серебро,925.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.618,2.0,9.0,5.0,50,2070,4590
1544,94013756,Для женщин,1.76,Родированное серебро,925.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.618,1.0,9.0,6.0,50,1320,4390
1547,94110036,Для женщин,2.42,Родированное серебро,925.0,Родирование,Фианит,Круг,5.0,Бесцветный,0.043,3.0,3.0,1.0,50,1380,4590
1548,95010138,Для женщин,3.05,Чернёное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,3.0,11.0,3.0,50,2160,4790
1549,017339,Для женщин,1.81,Красное золото,585.0,Родирование,Фианит,Круг,17.0,Бесцветный,0.145,2.4602927436935533,7.272491669751944,3.3737936154417225,50,22500,49990
1550,018313,Для женщин,2.41,Красное золото,585.0,Родирование,Фианит,Круг,13.0,Бесцветный,0.111,2.0,9.0,3.0,50,26100,57990
1551,018383,Для женщин,2.11,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,2.4602927436935533,7.272491669751944,3.3737936154417225,50,28350,62990
1552,018583,Для женщин,2.46,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,12.0,3.0,50,31500,69990
1553,018976,Для женщин,1.12,Красное золото,585.0,Родирование,Фианит,Круг,19.0,Бесцветный,0.162,1.0,19.0,1.0,50,17100,37990
1554,019030-3,Для женщин,1.32,Белое золото,585.0,Родирование,Фианит,Круг,5.0,Бесцветный,1.004,2.4602927436935533,7.272491669751944,3.3737936154417225,50,15900,52990
1555,019047,Для женщин,1.42,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.201,2.4602927436935533,7.272491669751944,3.3737936154417225,50,19350,42990
1556,019049,Для женщин,1.67,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,1.455,2.0,7.0,5.0,50,23850,52990
1557,019101,Для женщин,2.18,Красное золото,585.0,Родирование,Фианит,Круг,17.0,Бесцветный,0.145,1.0,9.0,2.0,50,26100,57990
1558,019144,Для женщин,0.86,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,3.0,1.0,50,11250,24990
1559,019186,Для женщин,0.79,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,1.0,1.0,50,10800,23990
1560,1011160,Для женщин,1.6,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.036,2.4602927436935533,7.272491669751944,3.3737936154417225,51,45000,99990
1561,1011406,Для женщин,1.62,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.03,2.4602927436935533,7.272491669751944,3.3737936154417225,51,23850,52990
1562,1011620,Для женщин,1.91,Комбинированное золото,585.0,"Алмазная грань,  Родирование",Бриллиант (природный),Круг,1.0,Бесцветный,0.021,2.4602927436935533,7.272491669751944,3.3737936154417225,51,33750,74990
1563,1011926,Для женщин,1.23,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.008,1.0,3.0,4.0,51,26100,57990
1564,1012024,Для женщин,0.84,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.016,2.0,5.0,4.0,51,21600,47990
1565,1012345-3,Для женщин,1.61,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,5.0,Бесцветный,0.148,2.0,2.0,2.0,51,39000,194990
1566,1012487-3,Для женщин,0.78,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,50.0,Бесцветный,0.37,1.0,1.0,2.0,51,83250,184990
1567,1012491-3,Для женщин,2.69,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.116,2.0,3.0,2.0,51,76500,169990
1568,1012510,Для женщин,1.0,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,5.0,Бесцветный,0.102,1.0,3.0,2.0,51,32850,72990
1569,110180,"Для женщин, Для мужчин, Унисекс",2.5,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,51,33750,74990
1570,1111294-01,Для женщин,1.55,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.012,2.4602927436935533,7.272491669751944,3.3737936154417225,51,28350,62990
1571,112004-01,"Для женщин, Для мужчин, Унисекс",3.46,Белое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,51,39600,87990
1572,716673,Для женщин,1.91,Красное золото,585.0,Неизвестно,Топаз,Круг,1.0,Голубой,2.244,2.0,9.0,6.0,51,19350,42990
1573,92011602,Для женщин,2.35,Родированное серебро,925.0,Родирование,Топаз,Круг,1.0,Голубой,0.995,2.0,8.0,4.0,51,2610,5790
1574,93010843,Для женщин,5.25,Золочёное серебро,925.0,"Золочение,  Родирование",Фианит,Круг,70.0,Бесцветный,0.595,2.0,12.0,6.0,51,2070,4590
1575,93110023,Для женщин,2.43,Золочёное серебро,925.0,"Золочение,  Родирование",Фианит,Круг,5.0,Бесцветный,0.043,3.0,3.0,1.0,51,1710,3790
1576,94013135,Для женщин,2.04,Родированное серебро,925.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.043,2.0,10.0,2.0,51,2790,6190
1577,94013379,Для женщин,2.18,Родированное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,5.0,6.0,2.0,51,2160,4790
1578,94013581,Для женщин,1.16,Родированное серебро,925.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,51,1980,4390
1579,018260,Для женщин,2.5,Красное золото,585.0,Родирование,Фианит,Круг,10.0,Бесцветный,0.655,4.0,6.0,3.0,51,31500,69990
1580,018383-3,Для женщин,2.23,Белое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,2.4602927436935533,7.272491669751944,3.3737936154417225,51,29250,64990
1581,018796-3,Для женщин,1.66,Белое золото,585.0,Родирование,Фианит,Круг,11.0,Бесцветный,0.094,2.4602927436935533,7.272491669751944,3.3737936154417225,51,22500,49990
1582,1012289-66,Для женщин,1.71,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.194,2.0,4.0,3.0,51,83250,184990
1583,1012380-3,Для женщин,2.62,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,5.0,Бесцветный,0.551,3.0,3.0,3.0,51,126000,629990
1584,114110-02,"Для женщин, Для мужчин, Унисекс",3.17,Комбинированное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,51,36000,79990
1585,12.71.00.01.10.0003.3,Для мужчин,2.2831987394130397,Сталь,1000.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,51,840,2790
1586,93010862,Для женщин,3.84,Золочёное серебро,925.0,Золочение,Фианит,Круг,32.0,Бесцветный,0.272,2.0,18.0,3.0,52,3060,6790
1587,94013260,Для женщин,2.22,Родированное серебро,925.0,"Золочение,  Родирование",Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,14.0,3.0,52,2970,6590
